StockCode,Description,SETS,Colors,Material,Design,Jewelry,Household,MISC,TotalSales,Quantity,UnitPrice,Price_Category,Sales_Frequency
84457,SET/3 RABBITS FLOWER SKIPPPING ROPE,1,0,0,1,0,0,0,113.41,127,0.99,cheap,warm
84459A,PINK METAL CHICKEN HEART ,0,1,1,1,0,0,0,1059.67,717,2.21,cheap,warm
84459B,YELLOW METAL CHICKEN HEART ,0,1,1,1,0,0,0,1079.67,738,2.03,cheap,warm
84461,12 PINK HEN+CHICKS IN BASKET,0,1,0,0,0,0,0,104.55,41,2.55,cheap,cold
84462,3 PINK HEN+CHICKS IN BASKET,0,1,0,0,0,0,0,15.0,12,1.25,cheap,cold
84465,15 PINK FLUFFY CHICKS IN BOX,1,1,0,0,0,0,0,29.5,10,2.95,cheap,cold
84466,TOP SECRET PEN SET,1,0,0,0,0,0,0,57.5,46,1.25,cheap,cold
84497,BUTTONS AND STRIPES NOTEBOOK ,0,0,0,0,0,0,1,48.75,92,3.28,cheap,cold
84499,BLACK FLOWER CANDLE PLATE,0,1,0,1,0,1,0,5.949999999999999,7,0.85,cheap,cold
84507B,STRIPES DESIGN MONKEY DOLL,0,0,0,1,0,0,0,118.73,59,3.28,cheap,cold
84507C,BLUE CIRCLES DESIGN MONKEY DOLL,0,1,0,1,0,0,0,175.73,70,2.71,cheap,cold
84508A,CAMOUFLAGE DESIGN TEDDY,0,0,0,1,0,0,0,3448.05,1631,2.41,cheap,reg_seller
84508B,STRIPES DESIGN TEDDY,0,0,0,1,0,0,0,145.35,57,2.55,cheap,cold
84508C,BLUE CIRCLES DESIGN TEDDY,0,1,0,1,0,0,0,157.5,57,3.02,cheap,cold
84509A,SET OF 4 ENGLISH ROSE PLACEMATS,1,0,0,0,0,0,0,3417.28,896,4.5,cheap,warm
84509B,SET OF 4 FAIRY CAKE PLACEMATS,1,0,0,1,0,0,0,806.04,217,3.8,cheap,warm
84509E,SET OF 4 CAROUSEL PLACEMATS ,1,0,0,0,0,0,0,183.45,91,3.54,cheap,cold
84509G,SET OF 4 FAIRY CAKE PLACEMATS ,1,0,0,1,0,0,0,950.49,517,3.02,cheap,warm
84509c,SET OF 4 POLKADOT PLACEMATS ,1,0,0,1,0,0,0,322.22,43,7.5,medium,cold
84510A,SET OF 4 ENGLISH ROSE COASTERS,1,0,0,0,0,0,0,1636.57,1201,1.73,cheap,reg_seller
84510C,SET OF 4 POLKADOT COASTERS,1,0,0,1,0,0,0,213.83,134,1.77,cheap,warm
84510E,SET OF 4 GREEN CAROUSEL COASTERS,1,1,0,0,0,0,0,48.29,34,1.66,cheap,cold
84519A,TOMATO CHARLIE+LOLA COASTER SET,1,0,0,0,0,0,0,905.55,512,2.51,cheap,warm
84519B,CARROT CHARLIE+LOLA COASTER SET,1,0,0,0,0,0,0,774.55,472,2.36,cheap,warm
84520B,PACK 20 ENGLISH ROSE PAPER NAPKINS,1,0,1,0,0,0,0,508.37,554,1.1,cheap,warm
84522,PINK PARTY SUNGLASSES,0,1,1,0,0,0,0,36.76,20,1.82,cheap,cold
84527,FLAMES SUNGLASSES PINK LENSES,0,1,1,0,0,0,0,95.1,52,2.14,cheap,cold
84531A,PINK KNITTED EGG COSY,0,1,0,0,0,0,0,76.69,149,0.67,cheap,warm
84531B,BLUE KNITTED EGG COSY,0,1,0,0,0,0,0,87.56,158,0.72,cheap,warm
84534B,FAIRY CAKE NOTEBOOK A5 SIZE,0,0,0,1,0,0,0,50.72,66,1.05,cheap,cold
84535A,ENGLISH ROSE NOTEBOOK A6 SIZE,0,0,0,0,0,0,1,186.56,863,0.62,cheap,warm
84535B,FAIRY CAKES NOTEBOOK A6 SIZE,0,0,0,1,0,0,0,850.2,1348,0.9,cheap,reg_seller
84536A,ENGLISH ROSE NOTEBOOK A7 SIZE,0,0,0,0,0,0,1,1409.9,3138,0.54,cheap,reg_seller
84536B,FAIRY CAKES NOTEBOOK A7 SIZE,0,0,0,1,0,0,0,888.14,2102,0.56,cheap,reg_seller
84539,KNITTED RABBIT DOLL ,0,0,0,0,0,0,1,42.9,32,1.1,cheap,cold
84548,CROCHET BEAR RED/BLUE  KEYRING,0,1,0,0,1,0,0,36.3,34,1.18,cheap,cold
84549,CROCHET WHITE RABBIT KEYRING ,0,1,0,0,1,0,0,69.38,38,2.56,cheap,cold
84550,CROCHET LILAC/RED BEAR KEYRING,0,1,0,0,1,0,0,1.65,1,1.65,cheap,cold
84551,CROCHET DOG KEYRING,0,0,0,1,1,0,0,21.45,13,1.65,cheap,cold
84558A,3D DOG PICTURE PLAYING CARDS,0,0,0,1,0,0,0,996.26,336,3.11,cheap,warm
84559A,3D SHEET OF DOG STICKERS,0,0,0,1,0,0,0,375.61,397,1.15,cheap,warm
84559B,3D SHEET OF CAT STICKERS,0,0,0,1,0,0,0,217.29,237,1.01,cheap,warm
84562A,PINK/WHITE RIBBED MELAMINE JUG,0,1,0,0,0,1,0,23.85,4,5.96,medium,cold
84563A,PINK & WHITE BREAKFAST TRAY,0,1,0,0,0,0,0,369.84,96,4.72,cheap,cold
84563B,BLUE & WHITE BREAKFAST TRAY,0,1,0,0,0,0,0,358.1,98,3.94,cheap,cold
84568,GIRLS ALPHABET IRON ON PATCHES ,0,0,0,1,0,0,0,2923.13,13882,0.39,cheap,best_seller
84569A,PACK 3 IRON ON DOG PATCHES,1,0,0,1,0,0,0,355.84,294,1.26,cheap,warm
84569B,PACK 3 FIRE ENGINE/CAR PATCHES,1,0,0,0,0,0,0,119.65,86,1.74,cheap,cold
84569C,PACK 4 FLOWER/BUTTERFLY PATCHES,1,0,0,1,0,0,0,1.25,1,1.25,cheap,cold
84569D,PACK 6 HEART/ICE-CREAM PATCHES,1,0,0,1,0,0,0,561.87,468,1.37,cheap,warm
84575A,PINK DOG CANNISTER,0,1,0,1,0,0,0,39.3,14,3.95,cheap,cold
84576,BLUE CAT BISCUIT BARREL PINK HEART,0,1,0,1,0,0,0,148.32,66,2.98,cheap,cold
84580,MOUSE TOY WITH PINK T-SHIRT,0,1,0,0,0,0,0,1486.18,390,3.86,cheap,warm
84581,DOG TOY WITH PINK CROCHET SKIRT,0,1,0,1,0,0,0,717.21,189,3.84,cheap,warm
84584,PINK GINGHAM CAT WITH SCARF,0,1,0,1,0,0,0,314.51,144,2.3,cheap,warm
84592,CROCHET ROSE PURSE WITH SUEDE BACK,0,0,0,0,0,0,1,241.24000000000004,76,3.6,cheap,cold
84593,CROCHET ROSE DES CLOTHES HANGER,0,0,0,0,0,1,0,14.750000000000002,5,2.95,cheap,cold
84595E,LARGE TORTILLA DESIGN RED BOWL,0,1,0,1,0,0,0,154.67999999999998,88,2.64,cheap,cold
84596B,SMALL DOLLY MIX DESIGN ORANGE BOWL,0,1,0,1,0,0,0,2570.52,5078,0.61,cheap,hot
84596E,SMALL LICORICE DES PINK BOWL,0,1,0,0,0,0,0,412.1,570,0.96,cheap,warm
84596F,SMALL MARSHMALLOWS PINK BOWL,0,1,0,0,0,0,0,1952.0,3748,0.63,cheap,reg_seller
84596G,SMALL CHOCOLATES PINK BOWL,0,1,0,0,0,0,0,949.92,2145,0.62,cheap,reg_seller
84596J,MIXED NUTS LIGHT GREEN BOWL,0,1,0,0,0,0,0,296.45,638,0.82,cheap,warm
84596L,BISCUITS SMALL BOWL LIGHT BLUE,0,1,0,0,0,0,0,629.8,1255,0.7,cheap,reg_seller
84597B,RETRO BROWN BALL ASHTRAY ,0,0,0,0,0,0,1,51.25,41,1.25,cheap,cold
84597C,RETRO PINK BALL ASHTRAY ,0,1,0,0,0,0,0,57.5,46,1.25,cheap,cold
84598,BOYS ALPHABET IRON ON PATCHES,0,0,0,1,0,0,0,546.04,1975,0.38,cheap,reg_seller
84600,NEW BAROQUE JEWELLERY BOX ,1,0,0,0,0,0,0,446.89,53,9.45,medium,cold
84609,TALL ROCOCO CANDLE HOLDER,0,0,0,0,0,1,0,770.59,93,9.63,medium,cold
84613A,PINK NEW BAROQUE FLOCK CANDLESTICK,0,1,0,0,0,1,0,27.9,6,4.65,cheap,cold
84613C,BLUE NEW BAROQUE FLOCK CANDLESTICK,0,1,0,0,0,1,0,4.65,1,4.65,cheap,cold
84614A,PINK BAROQUE FLOCK CANDLE HOLDER,0,1,0,0,0,1,0,11.9,2,5.95,medium,cold
84616,SILVER ROCCOCO CHANDELIER,0,0,0,0,0,0,1,504.32,14,39.4,high,cold
84617,NEW BAROQUE BLACK BOXES,1,1,0,0,0,0,0,38.25,3,12.75,medium,cold
84620,BLUE GINGHAM ROSE CUSHION COVER,0,1,0,0,0,1,0,11.9,2,5.95,medium,cold
84625A,PINK NEW BAROQUECANDLESTICK CANDLE,0,1,0,0,0,1,0,605.48,478,2.61,cheap,warm
84625C,BLUE NEW BAROQUE CANDLESTICK CANDLE,0,1,0,0,0,1,0,536.41,449,2.38,cheap,warm
84629,WHITE 3 FRAME BIRDS AND TREE ,0,1,0,1,0,0,0,150.0,20,10.05,medium,cold
84631,FRUIT TREE AND BIRDS WALL PLAQUE,0,0,0,1,0,0,0,348.53,41,8.68,medium,cold
84632,DECORATIVE HANGING SHELVING UNIT,0,0,0,0,0,0,1,359.70000000000005,6,59.95,high,cold
84637,KITCHEN FLOWER POTS WALL PLAQUE,0,0,0,1,0,1,0,619.59,116,5.3,medium,warm
84638,SMALL KITCHEN FLOWER POTS PLAQUE,0,0,0,1,0,1,0,331.5,50,6.67,medium,cold
84658,WHITE STITCHED CUSHION COVER,0,1,0,0,0,1,0,426.13,59,7.28,medium,cold
84659A,WHITE TRAVEL ALARM CLOCK,0,1,0,0,0,1,0,676.27,299,2.45,cheap,warm
84660A,WHITE STITCHED WALL CLOCK,0,1,0,0,0,1,0,783.45,858,1.65,cheap,warm
84660C,PINK STITCHED WALL CLOCK,0,1,0,0,0,1,0,693.32,662,2.44,cheap,warm
84660b,BLACK STITCHED WALL CLOCK,0,1,0,0,0,1,0,15.08,2,7.54,medium,cold
84661A,WHITE SQUARE TABLE CLOCK,0,1,0,0,0,1,0,167.79,104,2.79,cheap,warm
84661B,BLACK SQUARE TABLE CLOCK,0,1,0,0,0,1,0,300.24,115,3.38,cheap,warm
84661C,PINK SQUARE TABLE CLOCK,0,1,0,0,0,1,0,104.84,71,3.02,cheap,cold
84663A,GRASS HOPPER WOODEN WALL CLOCK ,0,0,1,0,0,1,0,374.12,303,2.8,cheap,warm
84665,SQUARE CHERRY BLOSSOM CABINET,0,0,0,1,0,1,0,624.75,105,5.95,medium,warm
84673A,PINK FLY SWAT,0,1,0,0,0,0,0,63.720000000000006,92,0.7,cheap,cold
84673B,BLUE FLY SWAT,0,1,0,0,0,0,0,156.63,179,0.93,cheap,warm
84674,FLYING PIG WATERING CAN,0,0,0,0,1,0,0,469.9,194,3.25,cheap,warm
84675,FROG KING WATERING CAN,0,0,0,0,1,0,0,26.55,11,1.97,cheap,cold
84678,CLASSICAL ROSE SMALL VASE,0,0,0,0,0,0,1,247.04,142,2.81,cheap,warm
84679,CLASSICAL ROSE TABLE LAMP,0,0,0,0,0,1,0,55.7,6,11.95,medium,cold
84683,CLASSICAL ROSE CANDLESTAND,0,0,0,0,0,1,0,162.20000000000002,194,1.51,cheap,warm
84685,BEACH HUT KEY CABINET,0,0,0,0,0,1,0,177.33,48,5.67,medium,cold
84686,BEACH HUT MIRROR,0,0,0,0,0,0,1,66.39,83,2.36,cheap,cold
84687,BEACH HUT SHELF W 3 DRAWERS,0,0,0,0,0,0,1,504.43,81,7.8,medium,cold
84688,BEACH HUT DESIGN BLACKBOARD,0,1,0,1,0,0,0,203.07,68,5.79,medium,cold
84689,S/2 BEACH HUT TREASURE CHESTS,0,0,0,0,0,0,1,9.95,8,2.65,cheap,cold
84691,PACK 20 DOLLY PEGS,1,0,0,0,0,0,0,174.5,244,0.6,cheap,warm
84692,BOX OF 24 COCKTAIL PARASOLS,1,0,0,0,0,0,0,4329.48,7915,0.67,cheap,hot
84705C,PINK FLOCK PHOTO FRAME ,0,1,0,0,0,0,0,15.0,12,1.25,cheap,cold
84706D,CHERRY BLOSSOM TABLE CLOCK ,0,0,0,1,0,1,0,29.6,8,3.7,cheap,cold
84706F,RED PEONY TABLE CLOCK,0,1,0,0,0,1,0,47.2,16,2.95,cheap,cold
84707A,SILVER JEWELLED MIRROR TRINKET TRAY,0,0,0,0,0,0,1,695.23,95,9.79,medium,cold
84707B,PINK JEWELLED MIRROR TRINKET TRAY,0,1,0,0,0,0,0,210.55,34,8.19,medium,cold
84708B,PINK JEWELLED PHOTO FRAME ,0,1,0,0,0,0,0,326.35,62,5.93,medium,cold
84709B,PINK OVAL JEWELLED MIRROR,0,1,0,0,0,0,0,119.0,26,5.45,medium,cold
84711A,SILVER OVAL SHAPE TRINKET BOX,1,0,0,0,0,0,0,221.8,25,8.61,medium,cold
84711B,PINK OVAL SHAPE TRINKET BOX,1,1,0,0,0,0,0,186.64,20,9.0,medium,cold
84712B,PINK JEWELLED PHOTO FRAME,0,1,0,0,0,0,0,231.56,30,7.68,medium,cold
84715,SET OF 6 ICE CREAM SKITTLES,1,0,0,0,0,0,0,47.2,16,2.95,cheap,cold
84723,CHERRY BLOSSOM CANVAS ART PICTURE,0,0,0,1,0,0,0,97.95,41,3.95,cheap,cold
84725,FREESTYLE CANVAS ART PICTURE,0,0,0,0,0,0,1,39.65,41,1.24,cheap,cold
84731,3 BIRDS CANVAS SCREEN,0,0,0,1,0,0,0,2.04,2,1.02,cheap,cold
84732B,CUTE BIRD CEATURE SCREEN,0,0,0,1,0,0,0,8.58,22,0.39,cheap,cold
84732D,CUTE RABBIT CEATURE SCREEN ,0,0,0,0,0,0,1,4.29,11,0.39,cheap,cold
84741C,CITRUS GARLAND FELT FLOWERS ,0,0,0,1,0,0,0,117.0,68,1.82,cheap,cold
84743C,ORANGE FELT VASE + FLOWERS,0,1,0,1,0,0,0,1.25,1,1.25,cheap,cold
84744,S/6 SEW ON CROCHET FLOWERS,0,0,0,1,0,0,0,140.02,110,1.38,cheap,warm
84745A,PINK HANGING GINGHAM EASTER HEN,0,1,0,0,0,0,0,13.44,32,0.42,cheap,cold
84745B,BLUE HANGING GINGHAM EASTER HEN,0,1,0,0,0,0,0,13.44,32,0.42,cheap,cold
84746,PINK EASTER HENS+FLOWER,0,1,0,1,0,0,0,38.31,81,2.34,cheap,cold
84748,FOLK FELT HANGING MULTICOL GARLAND,0,0,0,0,0,0,1,585.86,208,3.24,cheap,warm
84750A,PINK SMALL GLASS CAKE STAND,0,1,1,0,0,0,0,46.8,24,1.95,cheap,cold
84750B,BLACK SMALL GLASS CAKE STAND,0,1,1,0,0,0,0,54.99,61,1.17,cheap,cold
84751B,BLACK MEDIUM GLASS CAKE STAND,0,1,1,0,0,0,0,38.69,19,1.78,cheap,cold
84754,S/15 SILVER GLASS BAUBLES IN BAG,0,0,1,0,0,0,0,725.52,558,1.75,cheap,warm
84755,COLOUR GLASS T-LIGHT HOLDER HANGING,0,0,1,0,0,0,0,10518.25,16449,0.73,cheap,best_seller
84760S,SMALL HANGING GLASS+ZINC LANTERN,0,0,1,0,0,0,0,62.35,45,1.3,cheap,cold
84763,ZINC FINISH 15CM PLANTER POTS,0,0,0,0,0,1,0,748.34,601,1.42,cheap,warm
84766,SILVER ROCOCO CANDLE STICK,0,0,0,0,0,1,0,340.7,146,3.38,cheap,warm
84773,RED ROSE AND LACE C/COVER,0,1,0,0,0,0,0,8.850000000000001,6,1.48,cheap,cold
84789,ENCHANTED BIRD PLANT CAGE,0,0,0,1,0,0,0,644.47,188,3.95,cheap,warm
84792,ENCHANTED BIRD COATHANGER 5 HOOK,0,0,0,1,0,1,0,3978.97,834,5.53,medium,warm
84795B,SUNSET CHECK HAMMOCK,1,0,0,0,0,0,0,1390.64,176,9.09,medium,warm
84795C,OCEAN STRIPE HAMMOCK ,0,0,0,0,0,0,1,15.9,5,3.98,cheap,cold
84796B,BLUE SAVANNAH PICNIC HAMPER FOR 2,0,1,0,0,0,0,0,2393.59,273,9.19,medium,warm
84796a,PINK HAWAIIAN PICNIC HAMPER FOR 2,0,1,0,0,0,0,0,141.11,17,8.3,medium,cold
84798A,PINK FOXGLOVE ARTIIFCIAL FLOWER,0,1,0,1,0,0,0,58.64999999999999,23,2.55,cheap,cold
84798B,PURPLE FOXGLOVE ARTIIFCIAL FLOWER,0,1,0,1,0,0,0,28.05,11,2.55,cheap,cold
84799,SPRIG LAVENDER ARTIFICIAL FLOWER,0,0,0,1,0,0,0,160.48,224,1.0,cheap,warm
84800L,LARGE WHITE/PINK ROSE ART FLOWER,0,1,0,1,0,0,0,639.36,360,1.92,cheap,warm
84800M,MEDIUM WHITE/PINK ROSE ART FLOWER,0,1,0,1,0,0,0,174.31,127,1.54,cheap,warm
84800S,SMALL WHITE/PINK ROSE ART FLOWER,0,1,0,1,0,0,0,127.57,113,1.21,cheap,warm
84801A,PINK HYDRANGEA ART FLOWER,0,1,0,1,0,0,0,96.6,46,2.1,cheap,cold
84801B,WHITE HYDRANGEA ART FLOWER,0,1,0,1,0,0,0,46.2,22,2.1,cheap,cold
84802A,WHITE ANEMONE ARTIFICIAL FLOWER,0,1,0,1,0,0,0,3.38,4,0.84,cheap,cold
84802B,PURPLE ANEMONE ARTIFICIAL FLOWER,0,1,0,1,0,0,0,6.76,4,1.69,cheap,cold
84803A,PINK ALLIUM  ARTIFICIAL FLOWER,0,1,0,1,0,0,0,5.07,3,1.69,cheap,cold
84803B,WHITE ALLIUM  ARTIFICIAL FLOWER,0,1,0,1,0,0,0,28.73,17,1.69,cheap,cold
84804A,CREAM DELPHINIUM ARTIFICIAL FLOWER,0,0,0,1,0,0,0,180.58,70,2.68,cheap,cold
84804B,BLUE DELPHINIUM ARTIFICIAL FLOWER,0,1,0,1,0,0,0,188.37000000000003,99,2.23,cheap,cold
84805A,CREAM CLIMBING HYDRANGA ART FLOWER,0,0,0,1,0,0,0,60.0,32,2.5,cheap,cold
84805B,BLUE CLIMBING HYDRANGA ART FLOWER,0,1,0,1,0,0,0,52.5,38,2.08,cheap,cold
84806A,PINK CANDYSTUFT ARTIFICIAL FLOWER,0,1,0,1,0,0,0,96.89,137,1.06,cheap,warm
84806B,WHITE CANDYSTUFT ARTIFICIAL FLOWER,0,1,0,1,0,0,0,411.56,308,1.39,cheap,warm
84809A,WHITE CHRYSANTHEMUMS ART FLOWER,0,1,0,1,0,0,0,115.5,55,2.1,cheap,cold
84809B,PINK CHRYSANTHEMUMS ART FLOWER,0,1,0,1,0,0,0,37.8,18,2.1,cheap,cold
84813,SET OF 4 DIAMOND NAPKIN RINGS,1,0,0,0,1,0,0,1393.79,166,10.53,medium,warm
84816,DANISH ROSE BEDSIDE CABINET,0,0,0,0,0,1,0,519.35,13,39.95,high,cold
84817,DANISH ROSE DECORATIVE PLATE,0,0,0,0,0,1,0,710.64,951,1.44,cheap,warm
84818,DANISH ROSE PHOTO FRAME,0,0,0,0,0,0,1,1461.6,1424,1.34,cheap,reg_seller
84819,DANISH ROSE ROUND SEWING BOX,1,0,0,0,0,0,0,951.79,811,2.22,cheap,warm
84820,DANISH ROSE TRINKET TRAYS,0,0,0,0,0,0,1,484.63,261,3.78,cheap,warm
84821,DANISH ROSE DELUXE COASTER,0,0,0,0,0,0,1,417.35,947,0.62,cheap,warm
84823,DANISH ROSE FOLDING CHAIR,0,0,0,0,0,0,1,890.4000000000001,113,7.64,medium,warm
84824,DANISH ROSE UMBRELLA STAND,0,0,0,0,0,1,0,31.9,2,15.95,medium,cold
84826,ASSTD DESIGN 3D PAPER STICKERS,0,0,1,1,0,0,0,391.93,13705,0.57,cheap,best_seller
84827,ASS DES PHONE SPONGE CRAFT STICKER,0,0,0,0,0,0,1,154.39,511,0.49,cheap,warm
84828,JUNGLE POPSICLES ICE LOLLY HOLDERS,0,0,0,0,0,0,1,1541.36,1103,1.63,cheap,reg_seller
84828,JUNGLE POPSICLES ICE LOLLY MOULDS,0,0,0,0,0,0,1,1541.36,1103,1.63,cheap,reg_seller
84832,ZINC WILLIE WINKIE  CANDLE STICK,0,0,0,0,0,1,0,2713.55,2935,1.09,cheap,reg_seller
84836,ZINC METAL HEART DECORATION,0,0,1,1,0,0,0,7426.82,5944,1.36,cheap,hot
84840,SWEETHEART CARRY-ALL BASKET,0,0,0,1,0,0,0,76.44,9,9.56,medium,cold
84842,HELLO SAILOR BATHROOM SET,1,0,0,0,0,1,0,52.5,14,3.75,cheap,cold
84843,WHITE SOAP RACK WITH 2 BOTTLES,0,1,0,0,0,1,0,969.8,172,6.57,medium,warm
84846A,SCENTED CANDLE IN DIGITALIS TIN,0,0,0,0,0,1,0,128.14,57,2.55,cheap,cold
84847,FLORAL BATHROOM SET,1,0,0,0,0,1,0,78.75,24,3.21,cheap,cold
84849A,HELLO SAILOR BLUE SOAP HOLDER,0,1,0,0,0,0,0,344.34000000000003,180,2.36,cheap,warm
84849B,FAIRY SOAP SOAP HOLDER,0,0,0,1,0,0,0,478.83,266,2.05,cheap,warm
84849D,HOT BATHS SOAP HOLDER,0,0,0,0,0,1,0,859.0,595,1.84,cheap,warm
84854,GIRLY PINK TOOL SET,1,1,0,0,0,0,0,24.75,5,4.95,cheap,cold
84856L,LARGE TAHITI BEACH BAG,0,0,0,0,0,0,1,17.82,2,8.91,medium,cold
84856S,SMALL TAHITI BEACH BAG,0,0,0,0,0,0,1,18.6,4,4.65,cheap,cold
84857B,BLUE MONTE CARLO HANDBAG,0,1,0,0,0,0,0,46.8,48,0.98,cheap,cold
84857C,PINK MONTE CARLO HANDBAG,0,1,0,0,0,0,0,232.33,122,4.33,cheap,warm
84858C,PINK RIVIERA HANDBAG,0,1,0,0,0,0,0,261.68,232,4.57,cheap,warm
84859A,SILVER DISCO HANDBAG,0,0,0,0,0,0,1,272.99,129,2.48,cheap,warm
84859B,BLUE DISCO HANDBAG,0,1,0,0,0,0,0,66.75999999999999,32,2.31,cheap,cold
84859C,PINK DISCO HANDBAG,0,1,0,0,0,0,0,180.52,84,2.43,cheap,cold
84865,NEW BAROQUE BLACK PHOTO ALBUM,0,1,0,0,0,0,0,152.11,29,7.02,medium,cold
84870B,BLUE GEISHA GIRL ,0,1,0,0,0,0,0,146.07999999999998,44,3.44,cheap,cold
84870C,GREEN GEISHA GIRL ,0,1,0,0,0,0,0,146.05,46,3.16,cheap,cold
84872a,TEATIME FUNKY FLOWER BACKPACK FOR 2,1,0,0,1,0,0,0,282.15,26,10.86,medium,cold
84873A,FUNKY FLOWER PICNIC BAG FOR 4,0,0,0,1,0,0,0,33.9,7,11.3,medium,cold
84874B,BLUE TRAVEL FIRST AID KIT,0,1,0,0,0,0,0,67.50999999999999,41,1.64,cheap,cold
84875B,GREEN SQUARE COMPACT MIRROR,0,1,0,0,0,0,0,203.51,131,2.55,cheap,warm
84875D,BLUE SQUARE COMPACT MIRROR,0,1,0,0,0,0,0,63.75,56,1.11,cheap,cold
84876B,GREEN HEART COMPACT MIRROR,0,1,0,1,0,0,0,318.31,286,2.29,cheap,warm
84876D,BLUE HEART COMPACT MIRROR,0,1,0,1,0,0,0,221.25,129,3.6,cheap,warm
84877A,PINK ROUND COMPACT MIRROR,0,1,0,0,0,0,0,58.16,40,2.27,cheap,cold
84877B,GREEN ROUND COMPACT MIRROR,0,1,0,0,0,0,0,210.56,144,2.32,cheap,warm
84877D,BLUE ROUND COMPACT MIRROR,0,1,0,0,0,0,0,152.18,98,2.16,cheap,cold
84879,ASSORTED COLOUR BIRD ORNAMENT,1,0,0,1,0,0,0,59094.93,36461,1.72,cheap,best_seller
84880,WHITE WIRE EGG HOLDER,0,1,0,0,0,0,0,2027.74,314,7.74,medium,warm
84881,BLUE WIRE SPIRAL CANDLE HOLDER,0,1,0,0,0,1,0,82.57,12,7.41,medium,cold
84882,GREEN WIRE STANDING CANDLE HOLDER,0,1,0,0,0,1,0,157.34,38,4.37,cheap,cold
84884A,ANT WHITE WIRE HEART SPIRAL,0,1,0,1,0,0,0,1201.91,301,4.8,cheap,warm
84898F,YELLOW FLOWERS FELT HANDBAG KIT,0,1,0,1,0,0,0,98.63,46,2.21,cheap,cold
84905,PINK BUTTERFLY CUSHION COVER ,0,1,0,1,0,1,0,173.48,35,4.96,cheap,cold
84906,PINK B'FLY C/COVER W BOBBLES,0,1,0,0,0,0,0,123.02,42,4.16,cheap,cold
84906,PINK BUTTERFLY CUSHION COVER,0,1,0,1,0,1,0,123.02,42,4.16,cheap,cold
84907,PINK YELLOW PATCH CUSHION COVER,0,1,0,0,0,1,0,180.93,29,6.11,medium,cold
84910A,PINK PAISLEY CUSHION COVER ,0,1,0,0,0,1,0,192.14,26,7.46,medium,cold
84912A,PINK ROSE WASHBAG,0,1,0,0,0,0,0,560.62,228,3.43,cheap,warm
84912B,GREEN ROSE WASHBAG,0,1,0,0,0,0,0,1136.6,324,3.44,cheap,warm
84913A,SOFT PINK ROSE TOWEL ,0,1,0,0,0,0,0,952.83,273,3.41,cheap,warm
84913B,MINT GREEN ROSE TOWEL,0,1,0,0,0,0,0,754.07,196,3.64,cheap,warm
84915,HAND TOWEL PINK FLOWER AND DAISY,0,1,0,1,0,0,0,372.33,217,3.89,cheap,warm
84916,HAND TOWEL PALE BLUE W FLOWERS,0,1,0,1,0,0,0,453.39,223,3.95,cheap,warm
84917,WHITE HAND TOWEL WITH BUTTERFLY,0,1,0,1,0,0,0,466.3,185,3.83,cheap,warm
84919,BLUE CUSHION COVER WITH FLOWER,0,1,0,1,0,1,0,381.78,58,6.53,medium,cold
84920,PINK FLOWER FABRIC PONY,0,1,0,1,0,0,0,453.73,117,4.16,cheap,warm
84921,CREAM AND PINK FLOWERS PONY ,0,1,0,1,0,0,0,41.25,22,2.68,cheap,cold
84922,PINK BUTTERFLY WASHBAG,0,1,0,1,0,0,0,42.29,9,4.92,cheap,cold
84923,PINK BUTTERFLY HANDBAG W BOBBLES,0,1,0,1,0,0,0,671.62,162,4.15,cheap,warm
84924A,WAKE UP COCKEREL CALENDAR SIGN ,0,0,0,0,0,0,1,348.59000000000003,81,5.0,medium,cold
84924F,PSYCHEDELIC METAL SIGN CALENDAR,0,0,1,0,0,0,0,7.9,10,0.79,cheap,cold
84925D,LA PALMIERA WALL THERMOMETER,0,0,0,0,0,0,1,38.25,15,2.55,cheap,cold
84925F,PSYCHEDELIC WALL THERMOMETER,0,0,0,0,0,0,1,112.48,95,1.84,cheap,cold
84926A,WAKE UP COCKEREL TILE COASTER,0,0,0,0,0,0,1,210.52,604,0.67,cheap,warm
84926D,LA PALMIERA TILE COASTER,0,0,0,0,0,0,1,276.53,709,0.81,cheap,warm
84926E,FLOWERS TILE COASTER,0,0,0,1,0,0,0,334.76,992,0.54,cheap,warm
84926F,PSYCHEDELIC TILE COASTER,0,0,0,0,0,0,1,195.22,430,1.19,cheap,warm
84927A,WAKE UP COCKEREL TILE HOOK,0,0,0,0,0,0,1,70.45,50,2.08,cheap,cold
84927D,LA PALMIERA TILE HOOK,0,0,0,0,0,0,1,52.25,48,1.49,cheap,cold
84927E,FLOWERS TILE HOOK,0,0,0,1,0,0,0,80.16000000000001,59,1.91,cheap,cold
84927F,PSYCHEDELIC TILE HOOK,0,0,0,0,0,0,1,182.95,299,1.09,cheap,warm
84929,ASSTD FRUIT+FLOWERS FRIDGE MAGNETS,0,0,0,1,0,0,0,637.5600000000001,3012,0.29,cheap,reg_seller
84931A,PINK SCOTTIE DOG W FLOWER PATTERN,0,1,0,1,0,0,0,322.54,135,2.51,cheap,warm
84931B,BLUE SCOTTIE DOG W FLOWER PATTERN,0,1,0,1,0,0,0,431.73,180,2.4,cheap,warm
84944,SET OF 6 KASHMIR FOLKART BAUBLES,1,0,0,0,0,0,0,1121.91,950,1.94,cheap,warm
